Name: CCTV-6, URL: http://116.128.242.83:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 2416 ms
Name: CCTV-6, URL: http://123.113.187.204:8000/udp/239.3.1.174:8001$订阅源, Date: None, Resolution: None, Response Time: 1818 ms
Name: CCTV-6, URL: http://59.48.75.130:3052/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2770 ms
Name: CCTV-6, URL: http://221.213.69.82:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3379 ms
Name: CCTV-6, URL: http://113.218.204.28:8081/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2773 ms
Name: CCTV-6, URL: http://112.101.78.50:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3345 ms
Name: CCTV-6, URL: http://120.0.52.162:8086/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3116 ms
Name: CCTV-6, URL: http://183.3.134.56:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3459 ms
Name: CCTV-6, URL: http://223.241.247.214:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2905 ms
Name: CCTV-6, URL: http://223.166.234.149:7777/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3486 ms
Name: CCTV-6, URL: http://116.128.242.83:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2416 ms
Name: CCTV-6, URL: http://61.136.172.236:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2744 ms
Name: CCTV-6, URL: http://220.164.192.48:50085/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3253 ms
Name: CCTV-6, URL: http://61.136.172.236:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2744 ms
Name: CCTV-6, URL: http://115.60.241.249:2000/rtp/225.1.4.160:1196$组播源, Date: None, Resolution: None, Response Time: 2555 ms
Name: CCTV-6, URL: http://111.196.135.75:8686/udp/239.3.1.174:8001$订阅源, Date: None, Resolution: None, Response Time: 1369 ms
Name: CCTV-6, URL: http://123.117.237.15:8680/udp/239.3.1.174:8001$订阅源, Date: None, Resolution: None, Response Time: 1736 ms
Name: CCTV-6, URL: http://219.159.194.122:8181/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3223 ms
Name: CCTV-6, URL: http://120.0.52.238:8086/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3605 ms
Name: CCTV-6, URL: http://14.112.86.101:4022/udp/239.77.0.171:5146$订阅源, Date: None, Resolution: None, Response Time: 2305 ms
Name: CCTV-6, URL: http://wouu.net:9977/udp/239.93.1.13:2226$订阅源, Date: None, Resolution: None, Response Time: 1251 ms
Name: CCTV-6, URL: http://119.36.148.115:59901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3107 ms
Name: CCTV-6, URL: http://183.94.146.109:2222/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2988 ms
Name: CCTV-6, URL: http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 3393 ms
Name: CCTV-6, URL: http://223.166.234.19:7777/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3443 ms
Name: CCTV-6, URL: http://111.9.163.109:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3075 ms
Name: CCTV-6, URL: http://183.94.146.109:2222/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2988 ms
Name: CCTV-6, URL: http://124.93.18.238:9003//hls/6/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3491 ms
Name: CCTV-6, URL: https://fmbox.cc/%E5%85%AC%E4%BC%97%E5%8F%B7%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/tv/douyu.php?id=cctv6hd8m$订阅源, Date: None, Resolution: None, Response Time: 2035 ms
Name: CCTV-6, URL: http://www.furymax.top:85/rtp/239.69.1.124:10382$组播源, Date: None, Resolution: None, Response Time: 2630 ms
Name: CCTV-6, URL: http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv6$订阅源, Date: None, Resolution: None, Response Time: 3711 ms
Name: CCTV-6, URL: http://42.49.148.233:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2386 ms
Name: CCTV-6, URL: http://221.2.148.205:8154/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2588 ms
Name: CCTV-6, URL: http://58.17.48.228:808/hls/6/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2313 ms
Name: CCTV-6, URL: http://123.138.22.30:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3933 ms
Name: CCTV-6, URL: http://219.147.200.9:18080/newlive/live/hls/6/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3286 ms
Name: CCTV-6, URL: http://fangke.blueswords.com:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2835 ms
Name: CCTV-6, URL: http://219.159.194.143:8181/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3045 ms
Name: CCTV-6, URL: http://59.173.183.242:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2065 ms
Name: CCTV-6, URL: http://124.116.183.146:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2990 ms
Name: CCTV-6, URL: http://58.248.112.230:8114/GD.m3u8?Authinfo=3UIdt2abayxf8rFfx3%2Fqx7F0Wt9SDujh%2BxqnfOENVuZjemDkS8JE%2Fg85VJ3Cphnn&Fsv_cid=18133&FvSeid=23625876&Fsv_ctype=LIVES&Fsv_chan_hls_se_idx=&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-6-CQ$订阅源, Date: None, Resolution: None, Response Time: 2742 ms
Name: CCTV-6, URL: http://221.4.143.70:8114/GD.m3u8?Authinfo=nHYPQU3R6cXKOUxDHAdELLF0Wt9SDujh%2BxqnfOENVuazoBjXjDFN7o0ZFEniG6YJ&Fsv_cid=9869&FvSeid=86042540&Fsv_ctype=LIVES&Fsv_chan_hls_se_idx=&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-6-CQ$订阅源, Date: None, Resolution: None, Response Time: 2982 ms
Name: CCTV-6, URL: http://111.14.181.15:9901/tsfile/live/0006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3722 ms
Name: CCTV-7, URL: http://183.130.30.174:8808/rtp/233.50.201.120:5140$组播源, Date: None, Resolution: None, Response Time: 2220 ms
Name: CCTV-7, URL: http://112.102.217.173:9003//hls/20/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3289 ms
Name: CCTV-7, URL: http://61.136.67.238:50085/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3422 ms
Name: CCTV-7, URL: http://60.210.100.54:352/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2783 ms
Name: CCTV-7, URL: http://218.77.81.186:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3951 ms
Name: CCTV-7, URL: http://183.3.134.56:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3459 ms
Name: CCTV-7, URL: http://218.89.240.144:59901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3665 ms
Name: CCTV-7, URL: http://221.221.167.14:8888/rtp/239.3.1.61:8104$组播源, Date: None, Resolution: None, Response Time: 2711 ms
Name: CCTV-7, URL: http://60.164.128.167:8029/rtp/239.255.30.178:8231$组播源, Date: None, Resolution: None, Response Time: 1415 ms
Name: CCTV-7, URL: http://60.255.240.247:8090/live/CCTV-7H265.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3155 ms
Name: CCTV-7, URL: http://219.128.121.202:59901/tsfile/live/0007_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 3454 ms
Name: CCTV-7, URL: http://58.216.229.130:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3632 ms
Name: CCTV-7, URL: http://116.9.204.242:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3011 ms
Name: CCTV-7, URL: http://61.136.67.238:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3422 ms
Name: CCTV-7, URL: http://223.166.234.149:7777/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3486 ms
Name: CCTV-7, URL: http://124.128.73.58:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3744 ms
Name: CCTV-7, URL: http://101.23.216.69:8090/hls/15/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2785 ms
Name: CCTV-7, URL: http://nas.hssvm.com:8888/udp/225.1.1.138:5002$订阅源, Date: None, Resolution: None, Response Time: 2864 ms
Name: CCTV-7, URL: http://60.255.240.247:8090/live/CCTV-7H265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3155 ms
Name: CCTV-7, URL: http://123.182.60.29:9002/hls/9/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2864 ms
Name: CCTV-7, URL: http://60.2.190.206:4000/udp/239.253.92.194:6059$订阅源, Date: None, Resolution: None, Response Time: 2175 ms
Name: CCTV-7, URL: http://123.118.159.0:8686/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 2614 ms
Name: CCTV-7, URL: http://111.196.129.152:20000/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1736 ms
Name: CCTV-7, URL: http://123.113.249.203:8888/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1851 ms
Name: CCTV-7, URL: http://221.221.167.14:8888/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 2711 ms
Name: CCTV-7, URL: http://221.221.162.225:8888/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 2024 ms
Name: CCTV-7, URL: http://124.128.73.58:9901/tsfile/live/0007_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 3744 ms
Name: CCTV-7, URL: http://120.234.5.29:6000/udp/239.20.0.198:2194$订阅源, Date: None, Resolution: None, Response Time: 3995 ms
Name: CCTV-7, URL: http://222.129.139.229:8888/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1923 ms
Name: CCTV-7, URL: http://222.129.139.91:8888/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 2266 ms
Name: CCTV-7, URL: http://111.199.234.10:18888/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1649 ms
Name: CCTV-7, URL: http://223.12.13.231:8082/udp/239.1.1.14:8014$订阅源, Date: None, Resolution: None, Response Time: 2227 ms
Name: CCTV-7, URL: http://123.113.237.160:8888/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 2429 ms
Name: CCTV-7, URL: http://123.113.189.90:8001/rtp/239.3.1.61:8104$组播源, Date: None, Resolution: None, Response Time: 1714 ms
Name: CCTV-7, URL: http://zisong2014.oicp.net:4022/udp/225.1.1.138:5002$订阅源, Date: None, Resolution: None, Response Time: 2246 ms
Name: CCTV-7, URL: http://111.192.0.32:4022/rtp/239.3.1.61:8104$组播源, Date: None, Resolution: None, Response Time: 2020 ms
Name: CCTV-7, URL: http://60.7.56.33:4000/rtp/239.253.92.194:6059$组播源, Date: None, Resolution: None, Response Time: 1794 ms
Name: CCTV-7, URL: http://218.13.170.98:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2918 ms
Name: CCTV-7, URL: http://114.252.114.248:8445/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 2332 ms
Name: CCTV-7, URL: http://222.243.221.54:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2739 ms
Name: CCTV-7, URL: http://123.129.70.178:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3278 ms
Name: CCTV-7, URL: http://114.252.238.87:8000/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1877 ms
Name: CCTV-7, URL: http://58.221.214.82:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3106 ms
Name: CCTV-7, URL: http://60.7.56.33:4000/udp/239.253.92.194:6059$订阅源, Date: None, Resolution: None, Response Time: 1794 ms
Name: CCTV-7, URL: http://222.243.221.54:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2739 ms
Name: CCTV-7, URL: http://114.252.235.176:8000/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1320 ms
Name: CCTV-7, URL: http://116.117.104.39:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3914 ms
Name: CCTV-7, URL: http://110.52.244.53:9003//hls/8/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2938 ms
Name: CCTV-7, URL: http://123.129.70.178:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3278 ms
Name: CCTV-7, URL: http://ha.xushining.com:50000/udp/225.1.1.138:5002$订阅源, Date: None, Resolution: None, Response Time: 3011 ms
Name: CCTV-7, URL: http://60.12.183.46:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3499 ms
Name: CCTV-7, URL: http://116.128.242.83:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 2416 ms
Name: CCTV-7, URL: http://59.173.183.242:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2065 ms
Name: CCTV-7, URL: http://123.113.187.204:8000/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1818 ms
Name: CCTV-7, URL: http://59.48.75.130:3052/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2770 ms
Name: CCTV-7, URL: http://120.0.52.162:8086/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3116 ms
Name: CCTV-7, URL: http://223.241.247.214:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2905 ms
Name: CCTV-7, URL: http://113.218.204.28:8081/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2773 ms
Name: CCTV-7, URL: http://123.166.61.70:8003/hls/42/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2162 ms
Name: CCTV-7, URL: http://223.241.247.214:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2905 ms
Name: CCTV-7, URL: http://112.101.78.50:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3345 ms
Name: CCTV-7, URL: http://117.27.190.42:9998/tsfile/live/23238_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3232 ms
Name: CCTV-7, URL: http://221.213.69.82:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3379 ms
Name: CCTV-7, URL: http://113.57.20.158:9901/tsfile/live/1026_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2947 ms
Name: CCTV-7, URL: http://116.117.104.242:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3212 ms
Name: CCTV-7, URL: http://113.111.17.180:8888/udp/239.77.0.138:5146$订阅源, Date: None, Resolution: None, Response Time: 1432 ms
Name: CCTV-7, URL: http://124.230.56.119:55555/udp/239.76.253.157:9000$订阅源, Date: None, Resolution: None, Response Time: 1807 ms
Name: CCTV-7, URL: http://111.196.135.75:8686/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1369 ms
Name: CCTV-7, URL: http://220.164.192.48:50085/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3253 ms
Name: CCTV-7, URL: http://115.60.241.249:2000/rtp/225.1.4.76:1105$组播源, Date: None, Resolution: None, Response Time: 2555 ms
Name: CCTV-7, URL: http://124.230.56.27:55555/udp/239.76.253.157:9000$订阅源, Date: None, Resolution: None, Response Time: 2538 ms
Name: CCTV-7, URL: http://123.117.237.15:8680/udp/239.3.1.61:8104$订阅源, Date: None, Resolution: None, Response Time: 1736 ms
Name: CCTV-7, URL: http://220.164.192.48:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3253 ms
Name: CCTV-7, URL: http://14.112.86.101:4022/udp/239.77.1.159:5146$订阅源, Date: None, Resolution: None, Response Time: 2305 ms
Name: CCTV-7, URL: http://219.159.194.122:8181/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3223 ms
Name: CCTV-7, URL: http://119.36.148.115:59901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3107 ms
Name: CCTV-7, URL: http://wouu.net:9977/udp/239.93.1.67:5140$订阅源, Date: None, Resolution: None, Response Time: 1251 ms
Name: CCTV-7, URL: http://116.117.104.29:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3726 ms
Name: CCTV-7, URL: http://120.0.52.238:8086/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3605 ms
Name: CCTV-7, URL: http://183.94.146.109:2222/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2988 ms
Name: CCTV-7, URL: http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 3393 ms
Name: CCTV-7, URL: http://120.87.97.245:8114/GD.m3u8?Authinfo=3UIdt2abayxf8rFfx3%2Fqx6DUN4v5Gch5V9L0GfOvjr%2BuaZ6Dc4ToZCFfDM1mH5B0&Fsv_cid=4291&FvSeid=90842538&Fsv_ctype=LIVES&Fsv_chan_hls_se_idx=&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-7-CQ$订阅源, Date: None, Resolution: None, Response Time: 2737 ms
Name: CCTV-7, URL: https://fmbox.cc/%E5%85%AC%E4%BC%97%E5%8F%B7%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/tv/douyu.php?id=cctv7hd8m$订阅源, Date: None, Resolution: None, Response Time: 2035 ms
Name: CCTV-7, URL: http://118.251.60.185:8888/udp/239.76.253.157:9000$订阅源, Date: None, Resolution: None, Response Time: 1792 ms
Name: CCTV-7, URL: http://www.furymax.top:85/rtp/239.69.1.103:10256$组播源, Date: None, Resolution: None, Response Time: 2630 ms
Name: CCTV-7, URL: http://112.46.85.60:8009/hls/504/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2841 ms
Name: CCTV-7, URL: http://123.138.22.30:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3933 ms
Name: CCTV-7, URL: http://111.14.181.15:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3722 ms
Name: CCTV-7, URL: http://221.2.148.205:8154/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2588 ms
Name: CCTV-7, URL: http://223.166.234.19:7777/tsfile/live/0007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3443 ms
Name: CCTV-7, URL: http://120.87.97.245:8114/GD.m3u8?Authinfo=nHYPQU3R6cXKOUxDHAdELKDUN4v5Gch5V9L0GfOvjr8mXmPIoPaVx2WMmM66RU4E&Fsv_cid=4291&FvSeid=16912551&Fsv_ctype=LIVES&Fsv_chan_hls_se_idx=&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-7-CQ$订阅源, Date: None, Resolution: None, Response Time: 2737 ms
Name: CCTV-7, URL: http://58.48.37.158:1111/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3575 ms
Name: CCTV-7, URL: http://fangke.blueswords.com:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2835 ms
Name: CCTV-8, URL: http://221.221.162.225:8888/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 2024 ms
Name: CCTV-8, URL: http://60.255.240.247:8090/live/CCTV-8H265.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3155 ms
Name: CCTV-8, URL: http://183.130.30.174:8808/rtp/233.50.201.199:5140$组播源, Date: None, Resolution: None, Response Time: 2220 ms
Name: CCTV-8, URL: http://nas.hssvm.com:8888/udp/225.1.1.196:5002$订阅源, Date: None, Resolution: None, Response Time: 2864 ms
Name: CCTV-8, URL: http://221.221.167.14:8888/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 2711 ms
Name: CCTV-8, URL: http://120.76.248.139/live/bfgd/4200000066.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3298 ms
Name: CCTV-8, URL: http://219.128.121.202:59901/tsfile/live/0008_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 3454 ms
Name: CCTV-8, URL: http://58.19.244.92:1111/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2820 ms
Name: CCTV-8, URL: http://124.128.73.58:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3744 ms
Name: CCTV-8, URL: http://218.89.240.144:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3665 ms
Name: CCTV-8, URL: http://60.164.128.167:8029/rtp/239.255.29.15:8231$组播源, Date: None, Resolution: None, Response Time: 1415 ms
Name: CCTV-8, URL: http://60.210.100.54:352/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2783 ms
Name: CCTV-8, URL: http://113.57.93.165:9900/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3084 ms
Name: CCTV-8, URL: http://124.128.73.58:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3744 ms
Name: CCTV-8, URL: http://120.234.5.29:6000/udp/239.20.0.31:3280$订阅源, Date: None, Resolution: None, Response Time: 3995 ms
Name: CCTV-8, URL: http://112.102.217.173:9003//hls/21/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3289 ms
Name: CCTV-8, URL: http://60.255.240.247:8090/live/CCTV-8H265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3155 ms
Name: CCTV-8, URL: http://101.23.216.69:8090/hls/16/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2785 ms
Name: CCTV-8, URL: http://60.2.190.206:4000/udp/239.253.92.195:6060$订阅源, Date: None, Resolution: None, Response Time: 2175 ms
Name: CCTV-8, URL: http://222.129.139.229:8888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 1923 ms
Name: CCTV-8, URL: http://123.182.60.29:9002/hls/8/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2864 ms
Name: CCTV-8, URL: http://111.196.129.152:20000/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 1736 ms
Name: CCTV-8, URL: http://123.118.159.0:8686/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2614 ms
Name: CCTV-8, URL: http://111.199.234.10:18888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 1649 ms
Name: CCTV-8, URL: http://223.12.13.231:8082/udp/239.1.1.15:8015$订阅源, Date: None, Resolution: None, Response Time: 2227 ms
Name: CCTV-8, URL: http://123.113.189.90:8001/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 1714 ms
Name: CCTV-8, URL: http://123.113.249.203:8888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 1851 ms
Name: CCTV-8, URL: http://123.113.237.160:8888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2429 ms
Name: CCTV-8, URL: http://221.221.167.14:8888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2711 ms
Name: CCTV-8, URL: http://58.216.229.130:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3632 ms
Name: CCTV-8, URL: http://222.129.139.91:8888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2266 ms
Name: CCTV-8, URL: http://221.221.162.225:8888/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2024 ms
Name: CCTV-8, URL: http://zisong2014.oicp.net:4022/udp/225.1.1.196:5002$订阅源, Date: None, Resolution: None, Response Time: 2246 ms
Name: CCTV-8, URL: http://218.3.138.25:1111/tsfile/live/1007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2972 ms
Name: CCTV-8, URL: http://111.192.0.32:4022/rtp/239.3.1.175:8001$组播源, Date: None, Resolution: None, Response Time: 2020 ms
Name: CCTV-8, URL: http://60.7.56.33:4000/rtp/239.253.92.195:6060$组播源, Date: None, Resolution: None, Response Time: 1794 ms
Name: CCTV-8, URL: http://60.7.56.33:4000/udp/239.253.92.195:6060$订阅源, Date: None, Resolution: None, Response Time: 1794 ms
Name: CCTV-8, URL: http://ha.xushining.com:50000/udp/225.1.1.196:5002$订阅源, Date: None, Resolution: None, Response Time: 3011 ms
Name: CCTV-8, URL: http://58.221.214.82:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3106 ms
Name: CCTV-8, URL: http://114.252.114.248:8445/udp/239.3.1.175:8001$订阅源, Date: None, Resolution: None, Response Time: 2332 ms
Name: CCTV-8, URL: http://116.117.104.39:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3914 ms
Name: CCTV-8, URL: http://123.129.70.178:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3278 ms
Name: CCTV-8, URL: http://123.129.70.178:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3278 ms
Name: CCTV-8, URL: http://218.13.170.98:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2918 ms
